"1","  4.97028080"
"1","  2.46221471"
"1","
"
"1"," [36]"
"1","  1.26337429"
"1"," -1.91930068"
"1","  2.79177497"
"1"," -1.76921303"
"1","  2.19343659"
"1"," -2.57378548"
"1","  0.22788724"
"1","
"
"1"," [43]"
"1","  3.25037255"
"1","  5.45526908"
"1","  1.00615173"
"1","  0.05798955"
"1","  2.95786535"
"1","  2.08096305"
"1"," -2.39970392"
"1","
"
"1"," [50]"
"1"," -0.38798903"
"1","  3.87699274"
"1","  0.26454679"
"1","  3.44460271"
"1","  0.77239517"
"1"," -3.38741882"
"1"," -1.27015600"
"1","
"
"1"," [57]"
"1","  0.49184172"
"1"," -1.50869773"
"1","  3.70423046"
"1","  1.73755292"
"1","  0.89910895"
"1"," -4.55322474"
"1"," -3.30117338"
"1","
"
"1"," [64]"
"1"," -0.70543962"
"1","  1.72699649"
"1"," -4.27617083"
"1","  0.39522216"
"1","  0.96324313"
"1"," -3.44054761"
"1"," -4.52368345"
"1","
"
"1"," [71]"
"1","  0.01761148"
"1","  1.33239345"
"1"," -0.54362083"
"1","  0.26771258"
"1"," -1.48560443"
"1"," -0.12954191"
"1","  1.44040177"
"1","
"
"1"," [78]"
"1","  5.81907145"
"1","  2.05040537"
"1","  1.09011827"
"1","  0.08330539"
"1"," -0.37917366"
"1","  0.63221351"
"1","  1.30615414"
"1","
"
"1"," [85]"
"1"," -1.18925848"
"1"," -4.60063796"
"1"," -0.71614992"
"1","  0.85052318"
"1"," -0.39192475"
"1"," -1.92068312"
"1"," -0.27825528"
"1","
"
"1"," [92]"
"1","  1.02393011"
"1","  2.78897636"
"1","  0.87790371"
"1","  0.28466741"
"1","  1.37086069"
"1"," -1.57169025"
"1","  1.17929229"
"1","
"
"1"," [99]"
"1","  0.98848088"
"1"," -3.39799515"
"1","
"
"1","
"
"1","$ESS
"
"1","  [1]"
"1"," 1000.0000"
"1","  872.4549"
"1","  760.0229"
"1","  661.5334"
"1","  577.6621"
"1","  502.2873"
"1","  421.9960"
"1","  883.1134"
"1","
"
"1","  [9]"
"1","  761.6967"
"1","  663.9578"
"1","  575.6073"
"1","  503.1662"
"1","  444.3976"
"1","  865.2696"
"1","  739.0863"
"1","  656.6600"
"1","
"
"1"," [17]"
"1","  565.5289"
"1","  488.7645"
"1","  862.5120"
"1","  741.7388"
"1","  642.3366"
"1","  556.3696"
"1","  494.4100"
"1","  865.1844"
"1","
"
"1"," [25]"
"1","  750.3159"
"1","  646.5815"
"1","  550.6154"
"1","  477.9355"
"1","  857.4577"
"1","  745.7043"
"1","  652.0142"
"1","  574.1757"
"1","
"
"1"," [33]"
"1","  496.5993"
"1","  865.1362"
"1","  756.4972"
"1","  657.0593"
"1","  563.3759"
"1","  487.9733"
"1","  867.2271"
"1","  750.6956"
"1","
"
"1"," [41]"
"1","  655.0847"
"1","  567.4146"
"1","  493.3296"
"1","  864.2271"
"1","  745.6512"
"1","  641.0510"
"1","  544.5865"
"1","  470.3856"
"1","
"
"1"," [49]"
"1","  867.5700"
"1","  756.5881"
"1","  658.3224"
"1","  575.4244"
"1","  505.2783"
"1","  430.9613"
"1","  858.8958"
"1","  737.4911"
"1","
"
"1"," [57]"
"1","  639.7056"
"1","  553.2035"
"1","  476.8323"
"1","  862.5517"
"1","  754.2197"
"1","  645.4842"
"1","  548.3545"
"1","  475.6376"
"1","
"
"1"," [65]"
"1","  856.3338"
"1","  739.1769"
"1","  630.3351"
"1","  531.5100"
"1","  465.5046"
"1","  875.7970"
"1","  762.5724"
"1","  657.7077"
"1","
"
"1"," [73]"
"1","  570.8101"
"1","  484.3477"
"1","  870.4313"
"1","  757.6442"
"1","  659.3900"
"1","  577.8091"
"1","  496.8125"
"1","  878.4148"
"1","
"
"1"," [81]"
"1","  761.5733"
"1","  670.9228"
"1","  572.3020"
"1","  497.7238"
"1","  865.9607"
"1","  749.8782"
"1","  647.8307"
"1","  559.5104"
"1","
"
"1"," [89]"
"1","  477.1380"
"1","  860.9280"
"1","  745.6061"
"1","  641.7182"
"1","  553.7460"
"1","  482.9421"
"1","  862.2477"
"1","  753.5438"
"1","
"
"1"," [97]"
"1","  656.2224"
"1","  562.3295"
"1","  493.0085"
"1","  875.9191"
"1","  755.8210"
"1","
"
"1","
"
"1","$X0
"
"1","[1]"
"1"," -2.796577"
"1","
"
"1","
"
"1","$Y0
"
"1","[1]"
"1"," -0.7261817"
"1","
"
"1","
"
